"Order Date","Customer ID","Product ID","Quantity","Customer Name","Email","Country","Coffee Type","Roast Type","Size","Unit Price"
"2022-01-13","49401-45041-ZU","R-L-0.5",4,"Janeva Edinboro","jedinboronc@reverbnation.com","United States","Rob","L",0.5,7.17
"2022-07-13","41252-45992-VS","L-M-0.2",1,"Trumaine Tewelson","ttewelsonnd@cdbaby.com","United States","Lib","M",0.2,4.365
"2021-07-10","00852-54571-WP","E-M-0.2",2,"De Drewitt","ddrewittnf@mapquest.com","United States","Exc","M",0.2,4.125
"2021-10-07","13321-57602-GK","A-D-0.5",6,"Adelheid Gladhill","agladhillng@stanford.edu","United States","Ara","D",0.5,5.97
"2020-02-28","75006-89922-VW","E-D-2.5",6,"Murielle Lorinez","mlorineznh@whitehouse.gov","United States","Exc","D",2.5,27.945
"2022-07-05","52098-80103-FD","A-M-2.5",2,"Edin Mathe","","United States","Ara","M",2.5,25.875
"2021-09-21","60121-12432-VU","A-D-0.2",3,"Mordy Van Der Vlies","mvannj@wikipedia.org","United States","Ara","D",0.2,2.985
"2019-01-03","68346-14810-UA","E-L-0.5",6,"Spencer Wastell","","United States","Exc","L",0.5,8.91
"2022-03-08","48464-99723-HK","A-M-0.2",2,"Jemimah Ethelston","jethelstonnl@creativecommons.org","United States","Ara","M",0.2,3.375
"2022-03-08","48464-99723-HK","A-L-0.2",6,"Jemimah Ethelston","jethelstonnl@creativecommons.org","United States","Ara","L",0.2,3.885
"2020-03-10","88420-46464-XE","L-D-0.5",1,"Perice Eberz","peberznn@woothemes.com","United States","Lib","D",0.5,7.77
"2021-11-27","37762-09530-MP","L-D-2.5",4,"Bear Gaish","bgaishno@altervista.org","United States","Lib","D",2.5,29.785
"2021-03-04","47268-50127-XY","A-D-1",2,"Lynnea Danton","ldantonnp@miitbeian.gov.cn","United States","Ara","D",1.0,9.95
"2021-11-16","25544-84179-QC","R-L-0.5",5,"Skipton Morrall","smorrallnq@answers.com","United States","Rob","L",0.5,7.17
"2019-06-16","32058-76765-ZL","L-D-2.5",3,"Devan Crownshaw","dcrownshawnr@photobucket.com","United States","Lib","D",2.5,29.785
"2020-02-28","69171-65646-UC","R-L-2.5",5,"Joceline Reddoch","jreddochnt@sun.com","United States","Rob","L",2.5,27.485
"2019-06-22","22503-52799-MI","L-M-0.5",4,"Shelley Titley","stitleynu@whitehouse.gov","United States","Lib","M",0.5,8.73
"2019-09-08","08934-65581-ZI","A-L-2.5",6,"Redd Simao","rsimaonv@simplemachines.org","United States","Ara","L",2.5,29.785
"2022-05-26","15764-22559-ZT","A-M-2.5",1,"Cece Inker","","United States","Ara","M",2.5,25.875
"2019-12-03","87519-68847-ZG","L-D-1",6,"Noel Chisholm","nchisholmnx@example.com","United States","Lib","D",1.0,12.95
"2019-09-17","78012-56878-UB","R-M-1",1,"Grazia Oats","goatsny@live.com","United States","Rob","M",1.0,9.95
"2022-05-31","77192-72145-RG","L-M-1",2,"Meade Birkin","mbirkinnz@java.com","United States","Lib","M",1.0,14.55
"2019-10-21","86071-79238-CX","R-L-0.2",6,"Ronda Pyson","rpysono0@constantcontact.com","Ireland","Rob","L",0.2,3.585
"2021-01-13","11212-69985-ZJ","A-D-0.5",3,"Rafaela Treacher","rtreachero2@usa.gov","Ireland","Ara","D",0.5,5.97
"2022-08-19","53893-01719-CL","A-L-2.5",1,"Bee Fattorini","bfattorinio3@quantcast.com","Ireland","Ara","L",2.5,29.785
"2019-03-02","66028-99867-WJ","E-M-0.5",5,"Margie Palleske","mpalleskeo4@nyu.edu","United States","Exc","M",0.5,8.25
"2020-01-21","62839-56723-CH","R-M-0.5",3,"Alexina Randals","","United States","Rob","M",0.5,5.97
"2021-09-21","96849-52854-CR","E-D-0.5",1,"Filip Antcliffe","fantcliffeo6@amazon.co.jp","Ireland","Exc","D",0.5,7.29
"2019-08-30","19755-55847-VW","E-L-1",2,"Peyter Matignon","pmatignono7@harvard.edu","United Kingdom","Exc","L",1.0,14.85
"2019-02-25","32900-82606-BO","A-M-1",2,"Claudie Weond","cweondo8@theglobeandmail.com","United States","Ara","M",1.0,11.25
"2019-09-17","16809-16936-WF","R-M-0.2",4,"Modesty MacConnechie","mmacconnechieo9@reuters.com","United States","Rob","M",0.2,2.985
"2022-04-24","16809-16936-WF","A-M-0.5",1,"Modesty MacConnechie","mmacconnechieo9@reuters.com","United States","Ara","M",0.5,6.75
"2019-08-03","20118-28138-QD","A-L-1",2,"Jaquenette Skentelbery","jskentelberyoa@paypal.com","United States","Ara","L",1.0,12.95
"2021-02-26","84057-45461-AH","A-L-0.5",6,"Orazio Comber","ocomberob@goo.gl","Ireland","Ara","L",0.5,7.77
"2021-02-26","84057-45461-AH","L-M-0.5",5,"Orazio Comber","ocomberob@goo.gl","Ireland","Lib","M",0.5,8.73
"2021-08-03","90882-88130-KQ","L-L-0.5",3,"Zachary Tramel","ztramelod@netlog.com","United States","Lib","L",0.5,9.51
"2021-05-07","21617-79890-DD","R-L-2.5",1,"Izaak Primak","","United States","Rob","L",2.5,27.485
"2019-06-14","20256-54689-LO","E-D-0.2",3,"Brittani Thoresbie","","United States","Exc","D",0.2,3.645
"2019-11-21","17572-27091-AA","R-L-0.2",2,"Constanta Hatfull","chatfullog@ebay.com","United States","Rob","L",0.2,3.585
"2021-03-31","82300-88786-UE","A-L-0.2",6,"Bobbe Castagneto","","United States","Ara","L",0.2,3.885
"2020-05-05","77175-09826-SF","A-M-2.5",3,"Lindon Agnolo","lagnolooj@pinterest.com","United States","Ara","M",2.5,25.875
"2020-04-20","07237-32539-NB","R-D-0.5",1,"Delainey Kiddy","dkiddyok@fda.gov","United States","Rob","D",0.5,5.37
"2019-07-18","54722-76431-EX","R-D-2.5",6,"Helli Petroulis","hpetroulisol@state.tx.us","Ireland","Rob","D",2.5,20.585
"2021-11-18","67847-82662-TE","L-M-0.5",2,"Marty Scholl","mschollom@taobao.com","United States","Lib","M",0.5,8.73
"2020-06-20","51114-51191-EW","E-L-0.2",3,"Kienan Ferson","kfersonon@g.co","United States","Exc","L",0.2,4.455
"2021-04-06","91809-58808-TV","A-L-0.2",2,"Blake Kelloway","bkellowayoo@omniture.com","United States","Ara","L",0.2,3.885
"2019-06-17","84996-26826-DK","R-D-0.2",1,"Scarlett Oliffe","soliffeop@yellowbook.com","United States","Rob","D",0.2,2.685
"2022-03-26","65732-22589-OW","R-D-2.5",1,"Kippie Marrison","kmarrisonoq@dropbox.com","United States","Rob","D",2.5,20.585
"2019-07-01","65732-22589-OW","A-D-2.5",5,"Kippie Marrison","kmarrisonoq@dropbox.com","United States","Ara","D",2.5,22.885
"2021-09-30","93676-95250-XJ","A-D-2.5",5,"Celestia Dolohunty","cdolohuntyor@dailymail.co.uk","United States","Ara","D",2.5,22.885
"2019-06-19","28300-14355-GF","E-M-0.2",5,"Patsy Vasilenko","pvasilenkoos@addtoany.com","United Kingdom","Exc","M",0.2,4.125
"2022-03-31","91190-84826-IQ","L-L-0.5",6,"Raphaela Schankelborg","rschankelborgot@ameblo.jp","United States","Lib","L",0.5,9.51
"2020-07-04","34570-99384-AF","R-D-2.5",4,"Sharity Wickens","","Ireland","Rob","D",2.5,20.585
"2022-07-28","57808-90533-UE","A-M-0.5",3,"Derick Snow","","United States","Ara","M",0.5,6.75
"2021-11-23","57808-90533-UE","L-M-1",5,"Derick Snow","","United States","Lib","M",1.0,14.55
"2021-11-21","57808-90533-UE","E-M-2.5",5,"Derick Snow","","United States","Exc","M",2.5,31.625
"2021-05-31","76060-30540-LB","R-D-0.5",6,"Baxy Cargen","bcargenow@geocities.jp","United States","Rob","D",0.5,5.37
"2020-04-11","76730-63769-ND","E-D-1",2,"Ryann Stickler","rsticklerox@printfriendly.com","United Kingdom","Exc","D",1.0,12.15
"2020-09-15","96042-27290-EQ","R-L-0.5",5,"Daryn Cassius","","United States","Rob","L",0.5,7.17
"2022-01-23","51940-02669-OR","L-L-1",3,"Skelly Dolohunty","","Ireland","Lib","L",1.0,15.85
"2021-01-27","99144-98314-GN","R-L-0.2",1,"Drake Jevon","djevonp1@ibm.com","United States","Rob","L",0.2,3.585
"2019-06-24","16358-63919-CE","E-M-2.5",5,"Hall Ranner","hrannerp2@omniture.com","United States","Exc","M",2.5,31.625
"2020-03-15","67743-54817-UT","L-M-0.5",2,"Berkly Imrie","bimriep3@addtoany.com","United States","Lib","M",0.5,8.73
"2021-09-24","44601-51441-BH","A-L-2.5",5,"Dorey Sopper","dsopperp4@eventbrite.com","United States","Ara","L",2.5,29.785
"2019-04-05","97201-58870-WB","A-M-0.5",6,"Darcy Lochran","","United States","Ara","M",0.5,6.75
"2022-01-27","19849-12926-QF","A-M-0.5",4,"Lauritz Ledgley","lledgleyp6@de.vu","United States","Ara","M",0.5,6.75
"2021-09-10","40535-56770-UM","L-D-1",3,"Tawnya Menary","tmenaryp7@phoca.cz","United States","Lib","D",1.0,12.95
"2020-01-06","74940-09646-MU","R-L-1",5,"Gustaf Ciccotti","gciccottip8@so-net.ne.jp","United States","Rob","L",1.0,11.95
"2022-03-15","06623-54610-HC","R-L-0.2",3,"Bobbe Renner","","United States","Rob","L",0.2,3.585
"2021-09-08","89490-75361-AF","A-D-2.5",4,"Wilton Jallin","wjallinpa@pcworld.com","United States","Ara","D",2.5,22.885
"2021-11-11","94526-79230-GZ","A-M-1",4,"Mindy Bogey","mbogeypb@thetimes.co.uk","United States","Ara","M",1.0,11.25
"2019-09-18","58559-08254-UY","R-M-2.5",6,"Paulie Fonzone","","United States","Rob","M",2.5,22.885
"2021-07-29","88574-37083-WX","A-M-0.5",1,"Merrile Cobbledick","mcobbledickpd@ucsd.edu","United States","Ara","M",0.5,6.75
"2022-03-20","67953-79896-AC","A-M-1",4,"Antonius Lewry","alewrype@whitehouse.gov","United States","Ara","M",1.0,11.25
"2020-05-04","69207-93422-CQ","E-D-2.5",3,"Isis Hessel","ihesselpf@ox.ac.uk","United States","Exc","D",2.5,27.945
"2021-04-05","56060-17602-RG","E-D-0.2",1,"Harland Trematick","","Ireland","Exc","D",0.2,3.645
"2022-01-12","46859-14212-FI","E-D-0.5",3,"Chloris Sorrell","csorrellph@amazon.com","United Kingdom","Exc","D",0.5,7.29
"2022-01-12","46859-14212-FI","A-M-0.5",1,"Chloris Sorrell","csorrellph@amazon.com","United Kingdom","Ara","M",0.5,6.75
"2020-12-16","33555-01585-RP","R-D-0.2",5,"Quintina Heavyside","qheavysidepj@unc.edu","United States","Rob","D",0.2,2.685
"2022-05-30","11932-85629-CU","R-D-2.5",6,"Hadley Reuven","hreuvenpk@whitehouse.gov","United States","Rob","D",2.5,20.585
"2021-11-09","36192-07175-XC","L-D-0.2",2,"Mitch Attwool","mattwoolpl@nba.com","United States","Lib","D",0.2,3.885
"2022-04-08","46242-54946-ZW","A-M-1",6,"Charin Maplethorp","","United States","Ara","M",1.0,11.25
"2019-10-08","95152-82155-VQ","E-D-2.5",1,"Goldie Wynes","gwynespn@dagondesign.com","United States","Exc","D",2.5,27.945
"2021-09-12","13404-39127-WQ","A-L-2.5",3,"Celie MacCourt","cmaccourtpo@amazon.com","United States","Ara","L",2.5,29.785
"2020-06-30","40226-52317-IO","A-M-0.5",5,"Evy Wilsone","ewilsonepq@eepurl.com","United States","Ara","M",0.5,6.75
"2019-01-09","34419-18068-AG","E-D-2.5",4,"Dolores Duffie","dduffiepr@time.com","United States","Exc","D",2.5,27.945
"2022-07-12","51738-61457-RS","E-M-2.5",2,"Mathilda Matiasek","mmatiasekps@ucoz.ru","United States","Exc","M",2.5,31.625
"2020-11-30","86757-52367-ON","E-L-0.2",2,"Jarred Camillo","jcamillopt@shinystat.com","United States","Exc","L",0.2,4.455
"2019-03-22","28158-93383-CK","E-D-1",1,"Kameko Philbrick","kphilbrickpu@cdc.gov","United States","Exc","D",1.0,12.15
"2022-02-15","44799-09711-XW","A-D-0.5",4,"Mallory Shrimpling","","United States","Ara","D",0.5,5.97
"2020-10-13","53667-91553-LT","E-M-1",4,"Barnett Sillis","bsillispw@istockphoto.com","United States","Exc","M",1.0,13.75
"2019-04-27","86579-92122-OC","A-L-0.2",2,"Brenn Dundredge","","United States","Ara","L",0.2,3.885
"2019-04-27","86579-92122-OC","E-L-1",1,"Brenn Dundredge","","United States","Exc","L",1.0,14.85
"2019-04-27","86579-92122-OC","R-L-2.5",2,"Brenn Dundredge","","United States","Rob","L",2.5,27.485
"2019-04-27","86579-92122-OC","E-L-2.5",5,"Brenn Dundredge","","United States","Exc","L",2.5,34.155
"2022-06-10","86579-92122-OC","E-D-2.5",1,"Brenn Dundredge","","United States","Exc","D",2.5,27.945
"2022-01-21","86579-92122-OC","A-L-0.2",1,"Brenn Dundredge","","United States","Ara","L",0.2,3.885
"2021-12-27","86579-92122-OC","R-D-1",3,"Brenn Dundredge","","United States","Rob","D",1.0,8.95
"2021-08-01","01474-63436-TP","R-M-2.5",5,"Read Cutts","rcuttspy@techcrunch.com","United States","Rob","M",2.5,22.885
"2020-11-18","90533-82440-EE","A-M-2.5",6,"Michale Delves","mdelvespz@nature.com","United States","Ara","M",2.5,25.875
"2021-10-24","48553-69225-VX","R-M-2.5",4,"Devland Gritton","dgrittonq0@nydailynews.com","United States","Rob","M",2.5,22.885
"2021-10-24","48553-69225-VX","L-D-0.5",3,"Devland Gritton","dgrittonq0@nydailynews.com","United States","Lib","D",0.5,7.77
"2019-12-30","52374-27313-IV","E-L-1",5,"Dell Gut","dgutq2@umich.edu","United States","Exc","L",1.0,14.85
"2021-02-02","14264-41252-SL","L-L-0.2",6,"Willy Pummery","wpummeryq3@topsy.com","United States","Lib","L",0.2,4.755
"2021-05-16","35367-50483-AR","R-L-0.5",2,"Geoffrey Siuda","gsiudaq4@nytimes.com","United States","Rob","L",0.5,7.17
"2022-04-23","69443-77665-QW","A-L-0.5",2,"Henderson Crowne","hcrowneq5@wufoo.com","Ireland","Ara","L",0.5,7.77
"2021-09-25","63411-51758-QC","R-L-1",3,"Vernor Pawsey","vpawseyq6@tiny.cc","United States","Rob","L",1.0,11.95
"2022-06-07","68605-21835-UF","A-L-0.5",6,"Augustin Waterhouse","awaterhouseq7@istockphoto.com","United States","Ara","L",0.5,7.77
"2020-08-11","34786-30419-XY","R-L-0.5",5,"Fanchon Haughian","fhaughianq8@1688.com","United States","Rob","L",0.5,7.17
"2019-02-28","15456-29250-RU","L-D-2.5",4,"Jaimie Hatz","","United States","Lib","D",2.5,29.785
"2019-09-11","00886-35803-FG","L-D-0.5",3,"Edeline Edney","","United States","Lib","D",0.5,7.77
"2021-04-08","31599-82152-AD","A-M-1",1,"Rickie Faltin","rfaltinqb@topsy.com","Ireland","Ara","M",1.0,11.25
"2021-09-06","76209-39601-ZR","E-D-2.5",3,"Gnni Cheeke","gcheekeqc@sitemeter.com","United Kingdom","Exc","D",2.5,27.945
"2021-09-10","15064-65241-HB","R-L-2.5",4,"Gwenni Ratt","grattqd@phpbb.com","Ireland","Rob","L",2.5,27.485
"2022-05-22","69215-90789-DL","R-L-0.2",4,"Johnath Fairebrother","","United States","Rob","L",0.2,3.585
"2020-09-18","04317-46176-TB","R-L-0.2",6,"Ingamar Eberlein","ieberleinqf@hc360.com","United States","Rob","L",0.2,3.585
"2021-08-31","04713-57765-KR","A-M-1",2,"Jilly Dreng","jdrengqg@uiuc.edu","Ireland","Ara","M",1.0,11.25
"2022-02-06","40959-32642-DN","L-L-0.2",5,"Rhodie Strathern","rstrathernqn@devhub.com","United States","Lib","L",0.2,4.755
"2022-01-30","77746-08153-PM","L-L-1",5,"Chad Miguel","cmiguelqo@exblog.jp","United States","Lib","L",1.0,15.85
"2020-11-23","49667-96708-JL","A-D-2.5",2,"Florinda Matusovsky","","United States","Ara","D",2.5,22.885
"2022-04-13","24155-79322-EQ","R-D-1",1,"Morly Rocks","mrocksqq@exblog.jp","Ireland","Rob","D",1.0,8.95
"2021-01-07","95342-88311-SF","R-M-0.5",4,"Yuri Burrells","yburrellsqr@vinaora.com","United States","Rob","M",0.5,5.97
"2020-02-04","69374-08133-RI","E-L-0.2",5,"Cleopatra Goodrum","cgoodrumqs@goodreads.com","United States","Exc","L",0.2,4.455
"2019-09-16","83844-95908-RX","R-M-1",3,"Joey Jefferys","jjefferysqt@blog.com","United States","Rob","M",1.0,9.95
"2019-01-26","09667-09231-YM","E-L-0.5",6,"Bearnard Wardell","bwardellqu@adobe.com","United States","Exc","L",0.5,8.91
"2021-02-19","55427-08059-DF","R-D-0.2",1,"Zeke Walisiak","zwalisiakqv@ucsd.edu","Ireland","Rob","D",0.2,2.685
"2022-03-22","06624-54037-BQ","R-M-0.2",2,"Wiley Leopold","wleopoldqw@blogspot.com","United States","Rob","M",0.2,2.985
"2019-07-03","48544-90737-AZ","L-D-1",1,"Chiarra Shalders","cshaldersqx@cisco.com","United States","Lib","D",1.0,12.95
"2019-09-21","79463-01597-FQ","E-M-0.5",1,"Sharl Southerill","","United States","Exc","M",0.5,8.25
"2019-08-26","27702-50024-XC","A-L-2.5",5,"Noni Furber","nfurberqz@jugem.jp","United States","Ara","L",2.5,29.785
"2021-08-03","57360-46846-NS","A-L-2.5",3,"Dinah Crutcher","","Ireland","Ara","L",2.5,29.785
"2020-03-23","84045-66771-SL","A-L-0.5",3,"Charlean Keave","ckeaver1@ucoz.com","United States","Ara","L",0.5,7.77
"2021-10-24","84045-66771-SL","L-M-1",6,"Charlean Keave","ckeaver1@ucoz.com","United States","Lib","M",1.0,14.55
"2019-04-01","46885-00260-TL","R-D-0.5",1,"Sada Roseborough","sroseboroughr2@virginia.edu","United States","Rob","D",0.5,5.37
"2021-12-08","96446-62142-EN","A-D-0.2",3,"Clayton Kingwell","ckingwellr3@squarespace.com","Ireland","Ara","D",0.2,2.985
"2019-06-27","07756-71018-GU","R-L-2.5",5,"Kacy Canto","kcantor4@gmpg.org","United States","Rob","L",2.5,27.485
"2020-07-14","92048-47813-QB","R-L-1",5,"Mab Blakemore","mblakemorer5@nsw.gov.au","United States","Rob","L",1.0,11.95
"2020-01-26","28699-16256-XV","R-D-0.5",2,"Javier Causnett","","United States","Rob","D",0.5,5.37
"2020-05-31","98476-63654-CG","E-D-2.5",6,"Demetris Micheli","","United States","Exc","D",2.5,27.945
"2021-07-20","55409-07759-YG","E-D-0.2",6,"Chloette Bernardot","cbernardotr9@wix.com","United States","Exc","D",0.2,3.645
"2022-08-12","06136-65250-PG","R-L-1",2,"Kim Kemery","kkemeryra@t.co","United States","Rob","L",1.0,11.95
"2020-01-01","08405-33165-BS","A-M-0.2",2,"Fanchette Parlot","fparlotrb@forbes.com","United States","Ara","M",0.2,3.375
"2021-01-18","66070-30559-WI","E-M-2.5",1,"Ramon Cheak","rcheakrc@tripadvisor.com","Ireland","Exc","M",2.5,31.625
"2021-12-31","01282-28364-RZ","R-L-1",4,"Koressa O'Geneay","kogeneayrd@utexas.edu","United States","Rob","L",1.0,11.95
"2020-05-04","51277-93873-RP","L-M-2.5",1,"Claudell Ayre","cayrere@symantec.com","United States","Lib","M",2.5,33.465
"2021-02-20","84405-83364-DG","A-D-0.5",5,"Lorianne Kyneton","lkynetonrf@macromedia.com","United Kingdom","Ara","D",0.5,5.97
"2020-03-07","83731-53280-YC","R-M-1",3,"Adele McFayden","","United Kingdom","Rob","M",1.0,9.95
"2019-04-05","03917-13632-KC","A-M-2.5",6,"Herta Layne","","United States","Ara","M",2.5,25.875
"2021-03-21","70567-65133-CN","L-L-2.5",3,"Desdemona Eye","","Ireland","Lib","L",2.5,36.455
"2021-12-19","77869-81373-AY","A-L-1",6,"Margarette Sterland","","United States","Ara","L",1.0,12.95
"2021-02-17","38536-98293-JZ","A-D-0.2",3,"Catharine Scoines","","Ireland","Ara","D",0.2,2.985
"2020-01-06","43014-53743-XK","R-L-2.5",1,"Jennica Tewelson","jtewelsonrn@samsung.com","United States","Rob","L",2.5,27.485
"2019-10-11","62494-09113-RP","A-M-0.5",4,"Marguerite Graves","","United States","Ara","M",0.5,6.75
"2022-05-04","62494-09113-RP","R-M-0.5",5,"Marguerite Graves","","United States","Rob","M",0.5,5.97
"2022-06-06","62494-09113-RP","L-D-0.5",2,"Marguerite Graves","","United States","Lib","D",0.5,7.77
"2022-06-06","62494-09113-RP","E-D-0.2",5,"Marguerite Graves","","United States","Exc","D",0.2,3.645
"2021-08-03","64965-78386-MY","A-D-1",1,"Nicolina Jenny","njennyrq@bigcartel.com","United States","Ara","D",1.0,9.95
"2020-10-15","77131-58092-GE","E-M-0.2",3,"Vidovic Antonelli","","United Kingdom","Exc","M",0.2,4.125
